"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2018","2018",929,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2019","2019",980,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2020","2020",1057,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2010","2010",17.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2011","2011",16.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2012","2012",15.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2013","2013",12.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2014","2014",11.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2015","2015",12.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2016","2016",12.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2017","2017",12.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2018","2018",11.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2019","2019",11.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2020","2020",9.2,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2010","2010",1394,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2011","2011",1470,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2012","2012",1475,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2013","2013",1445,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2014","2014",1318,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2015","2015",1450,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2016","2016",1362,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2017","2017",1430,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2018","2018",1318,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2019","2019",1315,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2020","2020",1208,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2010","2010",9.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2011","2011",11.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2012","2012",11,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2013","2013",9.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2014","2014",10.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2015","2015",10.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2016","2016",10.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2017","2017",10,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2018","2018",10,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2019","2019",8.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2020","2020",6.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2010","2010",7.6,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2011","2011",6.3,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2012","2012",9.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2013","2013",8.1,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2014","2014",9.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2015","2015",9.7,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2016","2016",12.2,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2017","2017",10.3,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2018","2018",11.9,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2019","2019",12.2,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2020","2020",13.1,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2010","2010",173,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2011","2011",169,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2012","2012",206,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2013","2013",157,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2014","2014",184,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2015","2015",183,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2016","2016",193,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2017","2017",164,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2018","2018",234,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2019","2019",240,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2020","2020",282,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2010","2010",1490,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2011","2011",1287,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2012","2012",1353,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2013","2013",1292,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2014","2014",1321,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2015","2015",1396,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2016","2016",1205,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2017","2017",1318,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2018","2018",1274,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2019","2019",1298,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2020","2020",978,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2010","2010",1214,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2011","2011",1259,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2012","2012",1321,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2013","2013",1346,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2014","2014",1370,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2015","2015",1436,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2016","2016",1494,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2017","2017",1629,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2018","2018",1572,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2019","2019",1769,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2020","2020",1813,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2010","2010",929,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2011","2011",915,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2012","2012",941,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2013","2013",960,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2014","2014",878,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2015","2015",981,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2016","2016",917,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2017","2017",994,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2018","2018",934,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2019","2019",907,,
"14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2020","2020",768,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2010","2010",1.9,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2011","2011",1.6,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2012","2012",1.9,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2013","2013",2.4,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2014","2014",2.7,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2015","2015",2.7,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2016","2016",2.3,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2017","2017",2.3,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2018","2018",2.4,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2019","2019",2.6,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2020","2020",2.5,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2010","2010",2.1,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2011","2011",1.5,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2012","2012",2,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2013","2013",1.6,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2014","2014",2.4,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2015","2015",2,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2016","2016",2.6,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2017","2017",2.5,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2018","2018",2.6,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2019","2019",2.8,,
"14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2020","2020",2.8,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2010","2010",7.5,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2011","2011",5.7,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2012","2012",7.8,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2013","2013",5.1,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2014","2014",7.1,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2015","2015",5.3,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2016","2016",6.7,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2017","2017",4.7,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2018","2018",5.8,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2019","2019",4.1,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2020","2020",4.6,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2010","2010",1647,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2011","2011",1706,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2012","2012",1755,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2013","2013",1795,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2014","2014",1824,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2015","2015",1903,,
"14_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2016","2016",1970,,
