"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",76.1,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",71.5,,
"ITC","Nord-ovest","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",74.4,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",2858,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",2955,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",2968,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",2938,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",2762,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",3010,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",2977,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",2951,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",2995,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",2754,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",2868,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",23.7,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",21,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",21.3,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",22.3,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",26.3,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",20.8,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",20.2,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",22,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",21.3,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",26.9,,
"ITC1","Piemonte","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",23.7,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",73.4,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",74.2,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",75.6,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",75.3,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",72.7,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",76.9,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",76.4,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",76.4,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",73.7,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",72.5,,
"ITD","Nord-est","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",72.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",509,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",524,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",575,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",562,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",566,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",596,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",612,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",562,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",556,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",552,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",552,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",37.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",35.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",30.7,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",32.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",33.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",31.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",29.5,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",36.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",37.1,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",37.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",38,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",156,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",149,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",131,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",147,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",150,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",140,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",131,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",184,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",177,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",187,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",180,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",73.9,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",75.2,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",75.1,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",75.7,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",72.3,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",75.5,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",77.4,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",77.5,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",77.2,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",74.4,,
"ITE","Centro","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",75,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",2428,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",2476,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",2500,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",2564,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",2345,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",2459,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",2557,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",2582,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",2457,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",2404,,
"ITE1","Toscana","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",2450,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",23.6,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",21.5,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",20.4,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",20.5,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",25.9,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",24.1,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",20.3,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",20.4,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",24.7,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",25.7,,
"ITE1","Toscana","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",24.5,,
"ITFG","Mezzogiorno","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",80.6,,
"ITFG","Mezzogiorno","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",80.5,,
"ITFG","Mezzogiorno","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",83,,
"ITFG","Mezzogiorno","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",81.1,,
